external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Vmn1r209	6	8	6	7	8	3	1	0
Vmn1r210	14	9	18	10	15	6	11	0
Vmn1r211	10	8	14	7	12	5	3	1
Vmn1r212	11	8	13	12	7	7	11	1
Vmn1r213	4	3	12	10	11	1	3	0
Vmn1r214	15	5	16	9	13	4	1	0
Vmn1r215	17	5	14	16	7	6	14	2
Vmn1r216	11	12	18	9	10	8	2	0
Vmn1r217	9	10	13	19	16	9	6	0
Vmn1r218	14	4	14	16	15	5	7	2
Vmn1r219	11	6	11	13	9	5	2	1
Vmn1r220	10	2	7	7	6	4	2	1
Vmn1r221	3	4	2	12	3	0	4	0
Vmn1r222	6	8	13	9	10	8	0	1
Vmn1r223	3	0	6	5	4	3	1	0
Zfp322a	949	351	582	575	903	703	389	241
Abt1	949	325	503	484	792	679	336	316
Btn1a1	465	75	100	88	92	65	37	13
Btn2a2	113	31	47	53	82	78	39	43
H4c8	1176	503	674	729	995	743	417	243
H2ac10	550	159	253	275	386	264	115	47
H3c8	967	344	496	410	563	395	192	122
H3c7	593	175	267	266	395	284	105	59
H4c6	284	85	151	163	226	148	65	45
H1f3	331	110	163	208	267	208	95	64
H3c6	622	156	229	301	509	435	246	144
H2bc8	280	92	134	186	199	153	77	30
H2ac8	404	173	247	320	345	265	115	45
H2ac7	242	63	110	112	124	94	28	10
H2bc7	23	7	12	22	43	16	7	4
H3c4	306	88	138	142	234	127	83	29
H4c4	170	63	82	93	155	131	82	60
H2bc6	451	117	175	232	309	253	132	72
H2bc6	44	6	19	28	27	37	10	19
H2bc6	80	30	59	45	56	61	19	6
H1f4	386	137	231	250	366	337	170	78
H2bc4	317	100	166	178	229	142	66	22
H2ac6	359	157	274	311	409	399	176	88
H1f6	56	22	31	31	23	22	2	3
H4c3	220	65	102	132	186	129	90	51
Hfe	80	22	58	46	54	32	19	45
H1f2	288	116	160	169	247	193	119	74
H3c3	132	55	93	78	87	61	23	8
H2bc3	172	67	81	94	146	126	67	25
H2ac4	167	75	109	117	170	131	54	57
H3c2	625	183	256	256	297	205	92	42
H4c2	143	45	61	81	83	68	45	22
H4c1	512	172	348	325	543	492	218	138
H3c1	153	55	79	83	153	102	52	31
H1f1	274	86	134	127	204	154	87	62
Trim38	10	1	16	11	17	4	12	2
Slc17a2	19	17	35	17	17	10	7	2
Slc17a3	17	9	19	19	12	9	5	2
Slc17a1	23	9	28	20	14	4	5	3
Slc17a4	20	15	18	17	14	7	10	2
H2ac1	8	4	13	9	11	5	0	1
H2bc1	27	2	14	12	12	8	2	0
Scgn	65	27	61	77	97	72	35	18
Carmil1	1428	536	999	856	1305	1049	517	254
Cmah	27	9	23	20	16	13	6	1
Ripor2	26	7	28	29	19	28	9	1
Ripor2	21	15	22	19	20	11	7	1
Ripor2	689	217	422	419	619	539	228	306
Armh2	23	14	26	26	9	9	3	3
Tdp2	760	291	496	535	687	624	302	394
Acot13	1846	804	1439	1279	1519	1322	482	281
Aldh5a1	587	204	343	338	453	387	189	246
Gpld1	39	20	42	33	32	23	10	113
Mrs2	498	183	377	342	539	477	227	161
Dcdc2a	1176	339	777	633	882	783	334	182
Nrsn1	291	59	184	164	277	234	105	39
Hdgfl1	12	12	19	13	21	6	7	2
Prl	6	12	17	10	14	5	11	2
Prl3d1	4	3	8	4	1	0	2	0
Prl3d2	3	1	3	4	4	2	1	0
Prl3d3	2	0	3	4	4	0	0	0
Prl3c1	6	2	18	9	13	6	5	1
Prl3c1	19	4	30	14	11	10	2	0
Prl3b1	9	3	28	16	10	8	11	1
Prl3a1	7	4	19	10	18	7	11	1
Prl6a1	7	9	17	9	22	9	6	2
Prl8a2	8	2	13	10	15	2	4	0
Prl2b1	13	5	15	15	14	6	5	1
Prl8a6	12	3	14	11	17	3	6	0
Prl8a8	6	6	14	5	10	4	1	0
Prl8a9	12	3	10	15	12	8	5	1
Prl8a1	10	6	13	17	12	6	3	1
Prl7b1	8	11	20	13	14	7	4	1
Prl7a1	8	8	16	15	17	4	8	0
Prl7a2	5	2	8	14	15	6	5	2
Prl7d1	9	4	7	7	7	1	5	1
Prl7c1	5	2	5	7	1	1	2	0
Prl2a1	6	7	6	11	9	2	8	0
Prl2c1	0	0	0	0	0	0	0	0
Prl2c1	0	0	0	0	0	0	0	0
Prl4a1	10	12	12	13	15	8	8	1
Prl5a1	15	14	22	13	11	7	6	2
Sox4	422	135	186	194	276	199	119	138
Cdkal1	268	108	154	122	176	136	60	62
E2f3	658	207	338	306	549	494	220	195
Mboat1	905	294	629	511	709	581	272	60
Agtr1a	216	67	139	116	155	140	57	29
Uqcrfs1	554	238	392	369	694	571	286	175
Dusp22	1036	427	859	728	1036	795	432	273
Irf4	421	100	182	177	128	90	32	32
Hus1b	17	5	24	4	13	3	8	2
Exoc2	15	20	23	17	14	8	5	3
Exoc2	798	253	514	406	498	436	256	214
Foxq1	734	228	482	325	443	359	144	74
Foxf2	448	114	271	207	251	210	100	53
Foxc1	794	241	444	290	312	268	96	79
Wrnip1	439	159	277	264	420	388	175	110
Serpinb1a	11	10	22	21	20	8	6	9
Serpinb1c	18	4	19	11	14	6	8	0
Serpinb6b	60	8	34	24	33	17	17	12
Serpinb9	117	29	64	64	70	54	34	72
Serpinb9b	17	13	13	19	19	13	3	1
Serpinb1b	13	5	25	12	16	9	4	0
Serpinb9c	16	9	30	27	14	10	3	1
Serpinb9c	17	10	21	19	21	22	9	0
Serpinb9d	13	12	19	22	15	6	4	1
Serpinb9e	2	1	4	2	6	0	0	0
Serpinb9f	3	2	4	4	3	1	0	0
Serpinb9h	0	0	0	3	2	0	0	0
Serpinb9g	11	6	17	16	16	3	5	0
Serpinb6d	17	7	17	14	23	8	8	1
Serpinb6e	12	8	8	12	18	6	4	1
Serpinb6c	19	15	26	21	19	17	7	0
Serpinb6a	275	80	140	117	190	144	107	178
Nqo2	309	130	185	162	231	233	96	133
Ripk1	1727	741	1355	1193	1473	1195	532	337
Serpinb6a	554	172	297	311	440	369	149	114
Bphl	423	157	224	214	299	275	121	136
Tubb2a	684	239	356	363	560	469	225	292
Tubb2b	1382	534	928	839	1266	1087	437	218
Psmg4	461	165	326	269	418	339	153	193
Slc22a23	1222	390	852	731	1105	944	472	199
Pxdc1	1246	351	709	578	718	549	247	102
Prpf4b	881	308	526	539	927	770	337	346
Fam217a	20	12	20	21	22	11	4	0
Eci3	633	144	345	303	331	268	117	36
Eci2	685	258	513	532	926	864	364	229
Cdyl	20	11	27	16	15	6	6	0
Cdyl	959	316	767	558	754	613	329	113
Rpp40	259	99	207	197	266	226	86	94
Ppp1r3g	242	70	98	85	64	37	21	38
Fars2	837	331	593	600	780	699	353	234
Lyrm4	1009	454	691	738	949	843	399	408
Nrn1	490	179	431	414	753	619	285	213
F13a1	19	12	23	17	10	14	5	4
F13a1	24	5	24	19	16	17	7	1
Ly86	31	16	32	17	20	8	6	10
Rreb1	941	241	448	369	387	294	122	95
Rreb1	712	261	410	324	324	284	128	92
Rreb1	1198	456	794	496	526	394	199	48
Rreb1	30	13	29	24	12	12	6	1
Ssr1	324	109	204	186	359	257	159	147
Riok1	533	181	294	323	408	329	148	96
Cage1	1721	735	1382	1186	1513	1304	574	557
Dsp	294	87	184	127	155	110	73	10
Snrnp48	487	161	319	266	367	301	118	85
Bmp6	783	231	452	386	541	457	211	85
Txndc5	1468	575	1171	888	1175	917	396	222
Txndc5	0	0	0	0	0	0	0	0
Txndc5	12	6	11	13	10	4	2	2
Bloc1s5	605	217	357	288	465	359	189	181
Eef1e1	396	164	273	240	354	278	135	80
Slc35b3	530	225	421	367	528	457	227	276
Slc35b3	7	5	8	13	18	5	4	0
Ofcc1	22	10	19	19	22	12	8	2
Tfap2a	1106	298	556	328	335	240	102	49
Tfap2a	392	89	160	120	121	93	41	25
Tfap2a	84	22	40	55	44	34	15	9
Gcnt2	28	13	29	24	33	25	20	24
Gcnt2	145	38	67	57	96	71	44	13
Gcnt2	536	165	333	340	471	426	206	170
Pak1ip1	1448	534	922	799	1149	901	379	362
Tmem14c	371	128	212	251	388	309	145	97
Mak	24	12	18	21	16	20	12	2
Mak	154	46	111	94	172	135	73	37
Gcm2	22	8	20	19	17	11	4	1
Sycp2l	10	12	11	10	12	6	3	1
Elovl2	553	206	481	332	440	354	184	52
Elovl2	16	6	11	11	26	3	7	4
Smim13	713	229	384	347	535	414	213	344
Nedd9	567	196	338	392	591	504	215	135
Nedd9	23	8	17	25	18	4	15	9
Tmem170b	773	255	562	487	837	641	339	269
Adtrp	5	1	2	4	2	2	0	0
Adtrp	2	2	4	2	0	0	0	0
Hivep1	940	413	745	503	813	692	406	153
Edn1	460	148	275	265	302	232	94	59
Phactr1	48	13	53	70	77	76	39	99
Phactr1	332	88	208	205	324	247	103	49
Phactr1	60	24	30	32	32	25	15	29
Phactr1	40	8	41	23	26	19	5	5
Tbc1d7	963	302	514	476	729	564	254	333
Gfod1	764	253	528	427	719	600	288	198
Nol7	343	165	250	185	257	219	129	103
Ranbp9	1519	770	1340	964	1327	1071	634	240
Mcur1	663	237	553	452	678	524	310	247
Rnf182	490	124	284	238	415	364	153	165
Cd83	772	245	469	380	486	413	212	138
Jarid2	942	350	726	553	763	629	276	146
Jarid2	894	364	648	474	770	629	301	196
Dtnbp1	687	290	502	481	745	628	365	247
Mylip	538	158	316	273	463	350	161	104
Atxn1	1660	551	1048	798	1085	894	479	299
Stmnd1	197	45	75	51	34	27	13	13
Rbm24	404	124	279	257	334	222	130	73
Cap2	359	121	211	170	235	191	75	72
Fam8a1	1062	418	665	522	667	502	251	314
Nup153	997	388	694	471	682	646	347	207
Kif13a	1593	767	1185	944	1388	1103	564	304
Nhlrc1	415	117	252	263	375	306	134	237
Kdm1b	423	183	267	259	347	288	125	100
Tpmt	1602	734	1334	1126	1417	1159	481	169
Dek	1397	541	852	683	1053	818	412	206
Rnf144b	651	200	370	401	478	413	196	148
Rnf144b	840	233	505	434	571	454	205	242
Id4	586	205	315	294	413	312	189	116
Zfp169	76	22	48	49	54	43	26	32
Zfp169	4	0	0	1	0	1	0	0
Ptpdc1	549	198	397	308	564	443	170	109
Barx1	325	141	268	161	137	107	58	5
Phf2	1681	794	1239	1042	1229	1042	531	260
Fam120a	1735	894	1462	1170	1562	1258	700	479
Wnk2	118	45	75	87	80	70	26	22
Ninj1	358	139	247	203	284	263	132	68
Card19	827	267	448	372	507	371	169	120
Susd3	98	22	55	39	33	32	21	16
Susd3	11	4	9	6	3	3	3	0
Fgd3	17	18	29	22	19	12	9	6
Bicd2	1440	573	956	859	1137	1070	435	466
Ippk	2146	897	1615	1376	1826	1577	637	618
Ecm2	36	9	19	20	27	8	14	9
Aspn	12	4	26	23	6	12	5	0
Ogn	12	6	15	16	19	8	9	4
Cenpp	1664	751	1145	1135	1505	1270	582	407
Iars	1030	402	641	626	842	693	272	213
Fbxw17	419	154	290	325	486	439	179	163
Nutm2	12	3	23	7	11	12	7	1
Spin1	1076	388	734	751	1176	987	386	392
Spin1	1537	699	1343	873	1244	1004	553	212
Spin1	17	6	7	8	9	2	1	0
Nxnl2	635	149	345	215	239	178	72	33
S1pr3	316	61	108	104	100	81	46	31
Shc3	526	132	222	255	413	330	159	82
Cks2	749	298	534	478	769	615	293	336
Secisbp2	703	304	571	606	838	700	319	232
Sema4d	372	130	228	176	224	163	116	48
Gadd45g	606	210	403	412	805	664	285	259
Diras2	123	27	67	73	131	98	72	69
Syk	1060	312	580	507	632	538	246	99
Syk	29	11	36	19	18	3	7	6
Auh	512	171	290	259	407	352	185	143
Nfil3	1497	570	994	815	1261	1071	476	140
Ror2	394	127	251	214	270	240	91	10
Sptlc1	618	230	428	311	462	446	159	222
Msx2	287	100	175	145	146	116	43	12
Drd1	741	188	364	338	607	476	209	203
Drd1	137	33	66	50	61	50	23	19
Sfxn1	386	157	308	277	374	276	127	54
Hrh2	185	32	117	107	219	185	107	128
Cplx2	551	172	319	298	383	330	163	145
Cplx2	168	42	113	155	181	143	80	104
Thoc3	460	159	309	255	397	274	130	83
Simc1	733	244	492	433	681	580	276	134
Arl10	462	161	301	308	353	340	153	201
Higd2a	1165	386	751	690	846	676	262	340
Nop16	1728	725	1258	1168	1441	1259	455	656
Cltb	660	216	440	356	548	443	208	246
Faf2	294	113	188	132	210	161	79	77
Rnf44	561	194	357	295	500	367	168	342
Rnf44	55	21	26	40	40	14	4	8
Cdhr2	54	26	31	51	22	12	11	4
Gprin1	554	202	459	459	715	589	263	60
Sncb	165	52	106	122	154	140	80	144
Eif4e1b	35	10	29	20	9	9	6	1
Tspan17	377	104	278	244	342	275	113	48
Unc5a	1222	416	821	702	1040	938	487	249
Hk3	25	10	20	16	8	5	11	5
Hk3	14	6	13	16	13	7	2	0
Uimc1	221	75	115	103	195	139	107	51
Zfp346	353	154	225	194	344	291	135	104
Fgfr4	433	132	246	199	281	189	92	11
Nsd1	91	30	46	50	42	17	16	9
Prelid1	1647	577	1182	1072	1284	1090	411	316
Rab24	1653	601	1187	1019	1253	928	297	352
Mxd3	1465	447	981	807	1216	984	422	189
Lman2	475	146	256	196	280	222	74	105
Rgs14	52	17	35	45	23	16	9	107
Slc34a1	41	23	45	30	31	15	15	1
Pfn3	231	57	101	100	173	133	55	58
F12	54	26	36	31	25	17	4	3
Grk6	1382	550	1008	783	1271	981	410	400
Prr7	825	252	466	355	502	364	245	250
Dbn1	668	235	426	333	390	359	194	78
Pdlim7	538	192	390	396	620	477	231	207
Dok3	55	15	43	40	33	21	7	7
Ddx41	317	97	144	124	156	137	67	79
Fam193b	1063	422	717	714	992	855	417	349
Tmed9	560	193	299	283	344	305	138	187
B4galt7	312	94	191	186	239	186	92	125
Caml	966	387	675	677	952	818	287	488
Ddx46	428	166	245	229	287	229	105	127
Txndc15	336	146	215	202	289	245	145	126
Pcbd2	828	237	477	370	575	423	191	151
Catsper3	29	13	30	21	17	12	9	4
Pitx1	179	49	116	57	62	31	14	6
Macroh2a1	999	377	752	591	800	717	312	212
Tifab	28	7	19	11	12	10	3	8
Neurog1	402	133	314	245	320	250	83	24
Cxcl14	293	93	200	151	169	118	55	72
Slc25a48	165	49	94	80	63	67	39	12
Il9	13	8	19	17	23	17	7	1
Fbxl21	493	171	345	226	300	272	111	75
Lect2	12	10	14	16	4	5	7	0
Tgfbi	438	118	227	185	180	143	68	65
Smad5	0	0	2	1	0	1	0	1
Smad5	0	0	0	0	0	0	0	0
Smad5	1211	639	1101	697	971	799	516	123
Trpc7	21	10	33	48	92	84	53	23
Klhl3	317	123	192	222	295	259	146	142
Hnrnpa0	2041	826	1453	1085	1516	1183	625	283
Idnk	616	200	437	431	709	609	240	264
Ubqln1	1209	406	734	691	1059	888	433	496
Gkap1	1906	885	1496	1161	1468	1201	565	158
Kif27	13	4	16	16	12	5	6	2
Rmi1	1214	624	1081	803	1026	764	415	160
Hnrnpk	0	0	0	0	0	0	0	0
Hnrnpk	0	0	0	0	0	0	0	0
Hnrnpk	169	37	63	101	78	42	16	8
Slc28a3	38	12	22	23	14	11	8	2
Ntrk2	1786	711	1335	1316	1714	1446	597	494
Agtpbp1	23	10	21	24	14	6	7	3
Agtpbp1	1079	437	953	445	596	496	326	105
Agtpbp1	84	27	56	60	92	104	52	29
Naa35	1124	357	532	507	737	616	273	184
Golm1	575	247	503	477	615	491	246	100
Spata31d1a	26	4	16	15	17	9	6	1
Spata31d1b	22	7	22	20	16	6	6	2
Spata31d1d	32	16	35	29	17	8	5	1
Isca1	1481	548	923	819	1243	1089	454	561
Tut7	732	245	488	404	656	509	246	133
Dapk1	23	8	16	12	10	8	5	0
Dapk1	674	304	569	448	590	474	188	53
Ctsll3	17	4	25	26	14	5	11	0
Ctla2b	16	7	21	17	16	17	9	0
Tpbpb	10	6	18	14	13	9	6	0
Ctla2a	1	2	1	2	1	3	0	0
Ctla2a	1	0	2	0	1	0	0	0
Tpbpa	9	12	29	23	19	9	7	1
Ctsj	14	13	30	17	26	9	11	2
Ctsq	2	2	18	15	14	9	2	1
Ctsr	13	9	31	24	21	10	15	4
Cts6	17	11	22	25	22	12	7	2
Cts8	15	4	25	22	19	10	11	0
Cts7	15	11	20	18	27	6	11	2
Cts3	9	5	23	24	23	15	8	2
Zfp808	166	31	99	123	185	111	61	33
Zfp934	69	19	53	42	85	43	12	7
Fbp2	22	11	28	23	23	6	5	4
Fbp1	51	19	47	41	31	13	19	5
Aopep	582	207	372	358	466	398	185	244
Fancc	678	243	408	393	542	453	177	205
Ptch1	1817	787	1439	1057	1424	1198	614	288
Ercc6l2	853	306	542	567	903	791	361	587
Hsd17b3	20	7	27	16	14	3	3	0
Slc35d2	557	161	344	279	469	377	165	73
Zfp367	937	309	598	468	823	601	243	144
Habp4	493	165	293	234	342	273	124	99
Cdc14b	745	243	463	369	385	295	104	95
Cdc14b	1247	403	753	564	807	631	203	105
Ctsl	584	212	342	314	474	421	210	234
Cdk20	614	202	332	311	559	462	167	270
Fam240b	13	7	15	7	12	10	4	0
Cntnap3	97	25	65	75	74	85	38	51
Spata31	22	8	25	21	14	7	3	1
Spata31d1c	16	11	17	23	14	7	6	0
Mfsd14b	469	151	314	290	460	395	195	133
Olfr466	4	4	14	8	15	0	2	2
Nlrp4f	17	5	19	27	16	12	6	2
Zfp369	1191	439	867	787	1263	1027	457	531
Uqcrb	238	77	139	181	322	213	156	75
Ptdss1	1202	527	882	943	1133	1062	381	208
Mterf3	2154	856	1604	1404	1905	1624	732	827
Zfp712	411	148	279	239	329	332	152	160
Zfp708	400	100	258	178	314	256	127	98
Zfp708	22	7	25	20	17	15	8	2
Rslcan18	19	11	32	30	21	13	5	1
Zfp759	253	94	189	183	298	201	88	89
Rsl1	385	103	205	188	248	189	72	87
Zfp455	245	99	180	205	262	182	111	89
Zfp458	581	204	402	399	572	427	195	193
Zfp457	402	101	221	257	412	261	126	115
Zfp595	719	270	451	406	497	464	244	199
Zfp953	468	166	316	287	418	384	188	153
Zfp456	180	46	90	96	139	84	48	51
Zfp429	440	127	315	266	349	254	104	90
Zfp459	812	300	513	472	633	601	229	141
Zfp874a	528	185	319	278	396	291	145	79
Zfp874b	430	123	261	288	454	385	152	218
Zfp58	280	105	188	190	262	202	105	90
Zfp729b	270	106	173	176	271	198	110	87
Zfp729a	332	115	216	222	308	176	114	115
Zfp738	415	113	259	255	376	272	120	184
Zfp65	461	160	286	289	449	391	149	163
Zfp85	379	110	189	236	276	192	98	57
Zfp493	386	156	284	244	388	313	136	109
Fastkd3	1004	325	619	583	937	738	270	246
Mtrr	1502	599	1012	951	1119	1021	360	340
Adcy2	364	174	298	251	324	270	166	90
Tent4a	1392	915	1254	1011	1202	1082	595	161
Nsun2	791	290	571	504	718	553	222	227
Srd5a1	969	409	803	733	815	711	251	210
Ube2ql1	1023	309	572	539	748	635	259	195
Med10	314	126	214	202	277	206	119	53
Ice1	1283	454	896	632	852	715	336	372
Adamts16	210	43	88	73	88	59	38	66
Irx1	498	118	244	151	123	109	44	7
Irx2	778	201	384	282	265	190	87	11
Irx4	141	49	109	79	96	80	48	9
Ndufs6	380	162	246	226	340	301	143	144
Mrpl36	324	138	208	210	266	233	98	107
Lpcat1	419	163	301	208	337	275	156	188
Slc6a3	516	134	307	277	342	259	112	35
Clptm1l	1501	451	765	642	1000	784	364	206
Tert	480	167	292	219	391	348	127	90
Slc6a18	32	8	25	26	15	15	6	6
Slc6a19os	28	16	36	22	14	14	6	6
Slc6a19	38	18	30	16	16	7	2	2
Slc12a7	2	0	1	0	1	1	0	0
Slc12a7	83	29	42	44	64	55	20	5
Nkd2	250	97	189	173	240	189	102	27
Brd9	1653	562	940	749	840	626	206	99
Trip13	1145	400	781	760	1062	924	399	472
Zdhhc11	38	18	34	23	18	19	2	6
Tppp	859	215	452	456	648	495	232	381
Cep72	520	234	348	271	383	305	173	146
Slc9a3	316	66	137	92	121	107	67	55
Exoc3	1344	479	780	798	995	855	362	366
Ahrr	227	51	101	78	84	64	39	17
Pdcd6	896	333	605	583	890	755	288	353
Ccdc127	1336	509	887	858	1048	942	413	465
Sdha	1132	381	702	591	760	664	309	304
Lrrc14b	27	16	28	21	24	4	8	4
Zfp72	16	4	12	12	16	6	9	1
Erap1	793	274	498	508	695	627	259	261
Cast	1658	513	992	820	1046	943	362	181
Pcsk1	186	69	126	167	269	245	124	113
Ell2	306	133	221	245	348	288	101	109
Glrx	0	0	0	0	0	0	0	0
Glrx	1	0	1	0	0	0	0	0
Rhobtb3	561	204	476	408	726	594	330	87
Spata9	9	5	28	25	11	12	4	3
Rfesd	80	28	68	48	81	58	24	29
Rfesd	0	0	0	0	0	0	0	0
Rfesd	3	1	0	1	1	1	1	0
Gpr150	127	30	68	43	80	44	33	44
Ttc37	1047	311	762	620	787	657	248	329
Arsk	1194	453	773	804	978	845	402	400
Mctp1	1923	700	1510	1363	1878	1568	650	345
Slf1	832	276	565	523	704	603	259	372
Fam172a	535	214	381	365	536	462	208	256
Pou5f2	17	11	28	21	15	8	6	2
Nr2f1	2518	1170	2123	1597	1691	1465	746	182
Arrdc3	858	285	493	365	494	440	268	158
Adgrv1	488	161	334	339	321	253	126	48
Mblac2	839	300	470	428	500	442	187	152
Polr3g	1169	486	858	870	1169	962	342	348
Cetn3	695	237	362	345	523	459	161	214
Tmem161b	1242	439	842	754	1021	943	412	294
Ccnh	341	124	253	226	347	279	127	73
Rasa1	726	252	448	403	633	536	322	294
Cox7c	195	77	109	109	155	111	53	51
Edil3	441	122	260	219	307	225	121	93
Hapln1	289	68	122	92	115	121	57	45
Vcan	1077	369	630	604	792	671	315	85
Tmem167	808	251	429	478	698	633	248	238
Xrcc4	1787	774	1343	1203	1385	1124	501	240
Atp6ap1l	20	10	21	22	16	23	17	26
Atg10	712	290	548	455	745	581	259	259
Ssbp2	798	186	367	310	547	479	228	146
Acot12	419	99	192	151	194	154	79	63
Zcchc9	1244	377	790	595	802	696	351	386
Ckmt2	25	15	27	30	9	12	3	4
Rasgrf2	426	130	317	307	499	411	233	209
Dhfr	1117	442	748	691	984	869	389	284
Msh3	1633	577	969	773	896	695	263	264
Ankrd34b	449	155	346	291	359	294	128	78
Fam151b	384	112	212	226	382	328	148	179
Zfyve16	1402	553	1013	983	1401	1203	531	431
Spz1	27	7	25	31	23	6	6	4
Serinc5	1342	480	828	716	1071	867	392	280
Thbs4	255	72	129	132	109	84	34	7
Mtx3	333	139	251	254	334	269	144	98
Cmya5	243	56	116	69	112	70	45	37
Tent2	443	149	321	283	506	400	188	148
Homer1	1109	456	738	658	982	763	316	373
Homer1	124	33	65	92	161	146	92	116
Jmy	665	216	407	396	573	480	237	229
Bhmt	16	15	17	25	19	10	8	4
Dmgdh	58	15	27	31	24	12	5	2
Bhmt2	53	21	28	21	20	9	3	1
Arsb	423	137	273	303	405	345	144	56
Lhfpl2	1004	374	708	485	616	504	216	46
Scamp1	1474	542	927	760	1219	998	477	317
Ap3b1	1471	536	974	848	1240	1055	423	500
Tbca	359	102	210	165	223	174	87	89
Otp	109	46	90	74	72	22	19	4
Wdr41	346	115	185	176	234	204	133	123
Pde8b	705	258	511	392	455	337	162	121
Pde8b	227	37	92	81	101	51	62	131
Zbed3	578	195	352	387	516	497	240	217
Zbed3	737	242	454	504	531	407	172	107
Aggf1	666	268	415	380	574	429	241	149
S100z	19	8	27	21	25	9	7	1
F2rl1	246	65	151	135	124	99	40	13
F2r	1078	326	637	573	839	615	287	92
F2rl2	33	19	27	22	20	21	6	11
Iqgap2	1299	390	778	582	796	683	364	150
Sv2c	1299	382	817	698	1083	921	349	113
Poc5	394	158	222	195	291	236	111	110
Ankdd1b	17	6	10	13	9	8	5	2
Col4a3bp	893	314	495	477	610	498	235	330
Polk	2094	945	1746	1402	1730	1426	641	400
Hmgcr	494	150	279	330	506	490	204	171
Gcnt4	551	186	361	309	303	250	110	87
Fam169a	75	19	41	14	27	15	9	4
Fam169a	1114	520	836	701	939	878	493	214
Gfm2	1149	421	770	787	861	703	306	234
Nsa2	1237	540	941	869	1079	884	387	299
Hexb	370	149	286	236	340	292	135	93
Enc1	1016	299	550	524	867	750	318	265
Arhgef28	1240	463	935	602	831	708	428	107
Ankra2	1669	656	1098	991	1102	918	392	283
Utp15	1562	635	1162	1038	1404	1253	508	302
Btf3	0	0	0	0	0	0	0	0
Btf3	4	1	1	0	1	1	1	1
Foxd1	306	104	139	119	121	81	39	16
Tmem174	14	15	28	20	16	7	2	4
Tmem171	448	95	210	149	146	109	48	33
Fcho2	556	141	305	228	426	304	158	159
Tnpo1	470	174	274	322	342	285	146	74
Tnpo1	929	318	638	557	914	695	321	169
Zfp366	55	22	21	27	25	19	9	16
Ptcd2	1212	446	756	675	684	636	245	245
Map1b	640	208	409	377	590	482	218	221
Cartpt	269	95	223	213	272	202	93	44
Mccc2	768	210	409	429	693	554	225	189
Bdp1	608	226	334	333	442	356	144	106
Serf1	784	281	490	460	676	596	268	242
Smn1	0	0	0	0	0	0	0	0
Smn1	656	262	438	455	618	537	212	152
Naip2	16	17	21	24	21	8	4	5
Naip5	3	2	7	4	1	1	1	0
Naip6	1	0	7	3	1	0	2	0
Gtf2h2	278	136	204	167	220	187	80	90
Ocln	463	146	315	253	349	286	140	43
Ocln	16	7	13	10	12	4	4	2
Marveld2	53	13	37	32	25	20	4	3
Marveld2	0	0	1	1	0	0	0	0
Ak6	382	133	253	237	239	201	104	51
Taf9	0	0	0	0	0	0	0	0
Rad17	881	434	688	679	737	667	274	179
Ccdc125	340	109	157	109	123	107	41	20
Cdk7	420	156	304	286	466	384	177	166
Cenph	557	150	363	338	477	471	192	198
Ccnb1	304	133	200	233	420	352	166	176
Slc30a5	294	129	188	185	288	229	111	107
Pik3r1	101	44	126	172	309	282	177	203
Pik3r1	1071	329	680	624	951	772	361	232
Cd180	19	13	31	28	21	10	8	12
Mast4	1143	417	892	714	1070	904	387	184
Srek1	662	286	557	455	645	554	270	285
Erbin	2101	1019	1816	1294	1742	1348	761	142
Sgtb	1336	446	883	881	1298	1142	523	407
Nln	1228	492	965	953	1373	1166	469	410
Trim23	1090	511	901	898	1087	954	360	372
Shld3	0	0	0	0	0	0	0	0
Trappc13	7	3	7	5	3	5	4	0
Cenpk	918	344	488	502	435	369	166	62
Cenpk	187	47	144	93	137	101	51	86
Ppwd1	286	81	123	135	129	73	23	9
Adamts6	989	288	417	388	530	463	238	193
Srek1ip1	1255	507	847	781	915	808	362	252
Cwc27	979	329	584	619	654	613	230	335
Shisal2b	337	99	180	190	221	197	88	40
Rgs7bp	402	146	235	244	393	333	168	117
Nt5el	15	11	25	14	15	16	7	1
Htr1a	43	14	48	50	61	52	49	60
Ipo11	585	200	377	368	549	461	153	158
Dimt1	970	373	635	635	909	770	324	417
Kif2a	1270	605	1074	768	1054	926	514	315
Zswim6	1405	555	987	788	1329	1117	588	283
Smim15	1814	701	1220	1136	1524	1363	559	399
Ercc8	1287	443	903	740	996	800	335	317
Ndufaf2	1515	621	1040	998	1118	953	350	369
Elovl7	828	289	642	482	717	625	294	203
Depdc1b	1077	427	693	681	1049	845	362	330
Pde4d	11	13	11	10	14	5	10	1
Rab3c	967	369	704	728	1066	884	391	241
Rab3c	78	14	46	67	103	68	56	19
Gapt	8	13	22	11	18	5	3	1
Plk2	1189	381	864	755	1174	947	431	412
Actbl2	15	9	17	10	21	7	2	2
Gpbp1	865	242	599	401	740	532	286	171
Mier3	975	337	735	485	642	575	276	129
Map3k1	1597	609	1100	858	1102	966	476	223
Ankrd55	1	0	2	0	1	0	0	0
Ankrd55	6	4	5	12	30	28	11	10
Il31ra	40	11	31	19	23	32	10	2
Ddx4	56	16	50	35	32	14	10	2
Slc38a9	788	284	480	479	757	731	296	497
Plpp1	309	97	159	169	283	218	118	79
Dhx29	1116	559	869	892	1058	934	387	297
